LineUID,SnapshotID,IsRerun,LineID,ItemID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes,CBS_L1,CBS_L2
DEL-018-01::L-001,EST_DEL-018-01_2026-02-27_0600,NO,L-001,ITEM-001,"Sitework & Civil > Earthwork, Surfacing & Landscaping",PKG-018,DEL-018-01,Topsoil stripping and stockpiling — mechanical removal from all driving surface areas,3500,m2,3.20,11200.00,CAD,PARAMETRIC,Earthwork_Civil_Rates.csv — EC-04 (RecommendedRate $3.20/m2),MED,Area = 3500 m2 (ASM-002); Rate = EC-04 recommended rate. Range: $2.00-$4.50/m2.,"Sitework & Civil > Earthwork, Surfacing & Landscaping","Sitework & Civil > Earthwork, Surfacing & Landscaping"
DEL-018-01::L-002,EST_DEL-018-01_2026-02-27_0600,NO,L-002,ITEM-002,"Sitework & Civil > Earthwork, Surfacing & Landscaping",PKG-018,DEL-018-01,Equipment mobilization and demobilization for earthworks,1,LS,3500.00,3500.00,CAD,ALLOWANCE,Assumptions_Log.md — ASM-006,LOW,Allowance for dozer/scraper mob-demob; no specific rate in price sources.,"Sitework & Civil > Earthwork, Surfacing & Landscaping","Sitework & Civil > Earthwork, Surfacing & Landscaping"
DEL-018-01::L-003,EST_DEL-018-01_2026-02-27_0600,NO,L-003,ITEM-003,Professional Services > Project Management,PKG-018,DEL-018-01,Pre-construction site assessment and condition documentation,1,LS,1500.00,1500.00,CAD,ALLOWANCE,Assumptions_Log.md — ASM-007,LOW,Allowance for walkover + photography + condition report per Procedure Step 1.,Professional Services,Project Management
DEL-018-01::L-004,EST_DEL-018-01_2026-02-27_0600,NO,L-004,ITEM-004,"Quality, Safety & Environment > HSE & Quality Assurance",PKG-018,DEL-018-01,Utility locate and ground disturbance authorization,1,LS,1200.00,1200.00,CAD,ALLOWANCE,Assumptions_Log.md — ASM-008,LOW,Allowance for Alberta One Call / Click Before You Dig + permit determination per REQ-018-01-03 and REQ-018-01-10.,"Quality, Safety & Environment > HSE & Quality Assurance","Quality, Safety & Environment > HSE & Quality Assurance"
DEL-018-01::L-005,EST_DEL-018-01_2026-02-27_0600,NO,L-005,ITEM-005,Survey & Investigation > Survey & Field Investigation,PKG-018,DEL-018-01,Stripping limits survey staking and stockpile area layout,1,LS,1800.00,1800.00,CAD,ALLOWANCE,Assumptions_Log.md — ASM-009,LOW,Allowance for survey crew staking from IFC drawing limits.,Survey & Investigation > Survey & Field Investigation,Survey & Investigation > Survey & Field Investigation
DEL-018-01::L-006,EST_DEL-018-01_2026-02-27_0600,NO,L-006,ITEM-006,"Quality, Safety & Environment > HSE & Quality Assurance",PKG-018,DEL-018-01,Interim erosion and sediment control measures,1,LS,2500.00,2500.00,CAD,ALLOWANCE,Assumptions_Log.md — ASM-010,LOW,Allowance for silt fence / erosion blanket / temporary seeding per REQ-018-01-09.,"Quality, Safety & Environment > HSE & Quality Assurance","Quality, Safety & Environment > HSE & Quality Assurance"
DEL-018-01::L-007,EST_DEL-018-01_2026-02-27_0600,NO,L-007,ITEM-007,"Sitework & Civil > Earthwork, Surfacing & Landscaping",PKG-018,DEL-018-01,Topsoil stockpile stabilization and protection,1,LS,1500.00,1500.00,CAD,ALLOWANCE,Assumptions_Log.md — ASM-011,LOW,Allowance for stockpile dressing/cover per Procedure Step 6.,"Sitework & Civil > Earthwork, Surfacing & Landscaping","Sitework & Civil > Earthwork, Surfacing & Landscaping"
DEL-018-01::L-008,EST_DEL-018-01_2026-02-27_0600,NO,L-008,ITEM-008,Professional Services > Project Management,PKG-018,DEL-018-01,Final inspection and County coordination,1,LS,1000.00,1000.00,CAD,ALLOWANCE,Assumptions_Log.md — ASM-012,LOW,Allowance for joint inspection + formal report per Procedure Step 7.,Professional Services,Project Management
DEL-018-01::L-009,EST_DEL-018-01_2026-02-27_0600,NO,L-009,ITEM-009,Professional Services > Professional Staff,PKG-018,DEL-018-01,Professional staff — Project Manager,6,hr,165.00,990.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv — R-01 ($165/hr); Level_of_Effort.csv — DEL-018-01 R-01 (6 hrs),MED,Rate: R-01 $165/hr; Hours: LoE 6 hrs.,Professional Services > Professional Staff,Professional Services > Professional Staff
DEL-018-01::L-010,EST_DEL-018-01_2026-02-27_0600,NO,L-010,ITEM-010,Professional Services > Professional Staff,PKG-018,DEL-018-01,Professional staff — Construction Project Manager,8,hr,155.00,1240.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv — R-02 ($155/hr); Level_of_Effort.csv — DEL-018-01 R-02 (8 hrs),MED,Rate: R-02 $155/hr; Hours: LoE 8 hrs.,Professional Services > Professional Staff,Professional Services > Professional Staff
DEL-018-01::L-011,EST_DEL-018-01_2026-02-27_0600,NO,L-011,ITEM-011,Professional Services > Professional Staff,PKG-018,DEL-018-01,Professional staff — Site Superintendent,10,hr,145.00,1450.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv — R-03 ($145/hr); Level_of_Effort.csv — DEL-018-01 R-03 (10 hrs),MED,Rate: R-03 $145/hr; Hours: LoE 10 hrs.,Professional Services > Professional Staff,Professional Services > Professional Staff
DEL-018-01::L-012,EST_DEL-018-01_2026-02-27_0600,NO,L-012,ITEM-012,Professional Services > Professional Staff,PKG-018,DEL-018-01,Professional staff — Cost Estimator,4,hr,135.00,540.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv — R-08 ($135/hr); Level_of_Effort.csv — DEL-018-01 R-08 (4 hrs),MED,Rate: R-08 $135/hr; Hours: LoE 4 hrs.,Professional Services > Professional Staff,Professional Services > Professional Staff
DEL-018-01::L-013,EST_DEL-018-01_2026-02-27_0600,NO,L-013,ITEM-013,Professional Services > Professional Staff,PKG-018,DEL-018-01,Professional staff — QA/QC Lead,6,hr,135.00,810.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv — R-06 ($135/hr); Level_of_Effort.csv — DEL-018-01 R-06 (6 hrs),MED,Rate: R-06 $135/hr; Hours: LoE 6 hrs.,Professional Services > Professional Staff,Professional Services > Professional Staff
DEL-018-01::L-014,EST_DEL-018-01_2026-02-27_0600,NO,L-014,ITEM-014,Professional Services > Professional Staff,PKG-018,DEL-018-01,Professional staff — HSE Manager,4,hr,140.00,560.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv — R-05 ($140/hr); Level_of_Effort.csv — DEL-018-01 R-05 (4 hrs),MED,Rate: R-05 $140/hr; Hours: LoE 4 hrs.,Professional Services > Professional Staff,Professional Services > Professional Staff
DEL-018-01::L-015,EST_DEL-018-01_2026-02-27_0600,NO,L-015,ITEM-015,Construction Labour > General Construction Labour,PKG-018,DEL-018-01,Construction labour — Equipment Operator,24,hr,88.00,2112.00,CAD,PARAMETRIC,Construction_Labour_Rates.csv — T-07 ($88.00/hr fully burdened); Assumptions_Log.md — ASM-004 (24 hrs),MED,Rate: T-07 fully burdened $88.00/hr; Hours: 24 hrs parametric (3500 m2 / 150 m2/hr).,Construction Labour,Trade Labour
DEL-018-01::L-016,EST_DEL-018-01_2026-02-27_0600,NO,L-016,ITEM-016,Construction Labour > General Construction Labour,PKG-018,DEL-018-01,Construction labour — Labourer,16,hr,65.10,1041.60,CAD,PARAMETRIC,Construction_Labour_Rates.csv — T-08 ($65.10/hr fully burdened); Assumptions_Log.md — ASM-005 (16 hrs),MED,Rate: T-08 fully burdened $65.10/hr; Hours: 16 hrs parametric (0.67x operator hours).,Construction Labour,Trade Labour
DEL-018-02::DL-001,EST_DEL-018-02_2026-02-27_0730,NO,DL-001,ITM-001,Professional Services > Project Management,PKG-018,DEL-018-02,Project Manager — supervision and coordination,6,hr,165.00,990.00,CAD,PARAMETRIC,Level_of_Effort.csv (R-01: 6h) + Professional_Staff_Rates.csv (R-01: $165/hr),MED,,Professional Services,Project Management
DEL-018-02::DL-002,EST_DEL-018-02_2026-02-27_0730,NO,DL-002,ITM-002,Professional Services > Project Management,PKG-018,DEL-018-02,Construction Project Manager — site coordination,8,hr,155.00,1240.00,CAD,PARAMETRIC,Level_of_Effort.csv (R-02: 8h) + Professional_Staff_Rates.csv (R-02: $155/hr),MED,,Professional Services,Project Management
DEL-018-02::DL-003,EST_DEL-018-02_2026-02-27_0730,NO,DL-003,ITM-003,Professional Services > Project Management,PKG-018,DEL-018-02,Site Superintendent — field leadership,10,hr,145.00,1450.00,CAD,PARAMETRIC,Level_of_Effort.csv (R-03: 10h) + Professional_Staff_Rates.csv (R-03: $145/hr),MED,,Professional Services,Project Management
DEL-018-02::DL-004,EST_DEL-018-02_2026-02-27_0730,NO,DL-004,ITM-004,Professional Services > Project Management,PKG-018,DEL-018-02,Cost Estimator — quantity takeoff / benchmarking,4,hr,135.00,540.00,CAD,PARAMETRIC,Level_of_Effort.csv (R-08: 4h) + Professional_Staff_Rates.csv (R-08: $135/hr),MED,,Professional Services,Project Management
DEL-018-02::DL-005,EST_DEL-018-02_2026-02-27_0730,NO,DL-005,ITM-005,Professional Services > Project Management,PKG-018,DEL-018-02,QA/QC Lead — inspection and deficiency tracking,6,hr,135.00,810.00,CAD,PARAMETRIC,Level_of_Effort.csv (R-06: 6h) + Professional_Staff_Rates.csv (R-06: $135/hr),MED,,Professional Services,Project Management
DEL-018-02::DL-006,EST_DEL-018-02_2026-02-27_0730,NO,DL-006,ITM-006,Professional Services > Project Management,PKG-018,DEL-018-02,HSE Manager — safety program oversight,4,hr,140.00,560.00,CAD,PARAMETRIC,Level_of_Effort.csv (R-05: 4h) + Professional_Staff_Rates.csv (R-05: $140/hr),MED,,Professional Services,Project Management
DEL-018-02::DL-007,EST_DEL-018-02_2026-02-27_0730,NO,DL-007,ITM-007,"Sitework & Civil > Earthwork, Surfacing & Landscaping",PKG-018,DEL-018-02,Rough grading of site expansion area,2500,m2,8.00,20000.00,CAD,PARAMETRIC,Earthwork_Civil_Rates.csv (EC-01: $20/m3 x 0.4m avg depth = $8/m2) + Assumed_Project_Parameters.csv (PP-10: 13000 sqft),MED,Area parametric estimate ~2500 m2; rate derived from EC-01 at assumed 0.4m avg cut depth,"Sitework & Civil > Earthwork, Surfacing & Landscaping","Sitework & Civil > Earthwork, Surfacing & Landscaping"
DEL-018-02::DL-008,EST_DEL-018-02_2026-02-27_0730,NO,DL-008,ITM-008,"Sitework & Civil > Earthwork, Surfacing & Landscaping",PKG-018,DEL-018-02,Fine grading to IFC civil plan elevations,2500,m2,4.00,10000.00,CAD,PARAMETRIC,Earthwork_Civil_Rates.csv (EC-03: $4.00/m2 recommended rate),MED,Tolerances TBD pending DEL-005-07; rate from EC-03 compaction/proof roll as proxy for fine grading,"Sitework & Civil > Earthwork, Surfacing & Landscaping","Sitework & Civil > Earthwork, Surfacing & Landscaping"
DEL-018-02::DL-009,EST_DEL-018-02_2026-02-27_0730,NO,DL-009,ITM-009,"Sitework & Civil > Earthwork, Surfacing & Landscaping",PKG-018,DEL-018-02,Compaction of graded surfaces,2500,m2,4.00,10000.00,CAD,PARAMETRIC,Earthwork_Civil_Rates.csv (EC-03: $4.00/m2 recommended rate),MED,Acceptance criteria TBD pending DEL-005-07,"Sitework & Civil > Earthwork, Surfacing & Landscaping","Sitework & Civil > Earthwork, Surfacing & Landscaping"
DEL-018-02::DL-010,EST_DEL-018-02_2026-02-27_0730,NO,DL-010,ITM-010,"Sitework & Civil > Earthwork, Surfacing & Landscaping",PKG-018,DEL-018-02,Imported granular fill — placement only (aggregate supplied by County),500,m3,25.00,12500.00,CAD,PARAMETRIC,Earthwork_Civil_Rates.csv (EC-02: $55/m3 less ~$30/m3 material = $25/m3 placement),LOW,Aggregate supply is County scope per Datasheet; placement rate is parametric deduction from EC-02,"Sitework & Civil > Earthwork, Surfacing & Landscaping","Sitework & Civil > Earthwork, Surfacing & Landscaping"
DEL-018-02::DL-011,EST_DEL-018-02_2026-02-27_0730,NO,DL-011,ITM-011,Construction Labour > General Construction Labour,PKG-018,DEL-018-02,Equipment operator — grading equipment (motor grader / compactor),80,hr,88.00,7040.00,CAD,PARAMETRIC,Construction_Labour_Rates.csv (T-07: $88.00/hr fully burdened),MED,80 hrs parametric estimate for rough + fine grading + compaction operations,Construction Labour,Trade Labour
DEL-018-02::DL-012,EST_DEL-018-02_2026-02-27_0730,NO,DL-012,ITM-012,Construction Labour > General Construction Labour,PKG-018,DEL-018-02,General labourer — grading support,120,hr,65.10,7812.00,CAD,PARAMETRIC,Construction_Labour_Rates.csv (T-08: $65.10/hr fully burdened),MED,120 hrs parametric estimate for stakes; hand work; drainage checks; cleanup,Construction Labour,Trade Labour
DEL-018-02::DL-013,EST_DEL-018-02_2026-02-27_0730,NO,DL-013,ITM-013,Sitework & Civil > Underground Utilities & Site Services,PKG-018,DEL-018-02,Drainage verification and interim drainage check,1,LS,2500.00,2500.00,CAD,PARAMETRIC,Parametric allowance; Specification REQ-02; Procedure B-3,LOW,Allowance for visual and grade rod drainage verification,Sitework & Civil > Underground Utilities & Site Services,Sitework & Civil > Underground Utilities & Site Services
DEL-018-02::DL-014,EST_DEL-018-02_2026-02-27_0730,NO,DL-014,ITM-014,"Quality, Safety & Environment > HSE & Quality Assurance",PKG-018,DEL-018-02,Compaction testing — third-party laboratory,1,LS,5000.00,5000.00,CAD,PARAMETRIC,Parametric allowance; Specification REQ-06; Procedure B-5,LOW,Test frequency and criteria TBD per DEL-005-07; allowance covers ~10-15 field density tests,"Quality, Safety & Environment > HSE & Quality Assurance","Quality, Safety & Environment > HSE & Quality Assurance"
DEL-018-02::DL-015,EST_DEL-018-02_2026-02-27_0730,NO,DL-015,ITM-015,Sitework & Civil > Underground Utilities & Site Services,PKG-018,DEL-018-02,Temporary stormwater and sediment control during grading,1,LS,3500.00,3500.00,CAD,PARAMETRIC,Parametric allowance; Procedure B-3a; active landfill site context,LOW,Silt fencing; temporary swales; stabilized entrance,Sitework & Civil > Underground Utilities & Site Services,Sitework & Civil > Underground Utilities & Site Services
DEL-018-02::DL-016,EST_DEL-018-02_2026-02-27_0730,NO,DL-016,ITM-016,Sitework & Civil > Underground Utilities & Site Services,PKG-018,DEL-018-02,Interim erosion control (post-grading / pre-surface construction),1,LS,2500.00,2500.00,CAD,PARAMETRIC,Parametric allowance; Guidance C-07,LOW,Erosion protection during exposure window between grading and surface construction,Sitework & Civil > Underground Utilities & Site Services,Sitework & Civil > Underground Utilities & Site Services
DEL-018-02::DL-017,EST_DEL-018-02_2026-02-27_0730,NO,DL-017,ITM-017,"Sitework & Civil > Earthwork, Surfacing & Landscaping",PKG-018,DEL-018-02,Landscape area preparation — topsoil placement and seedbed prep,1,LS,8000.00,8000.00,CAD,PARAMETRIC,Parametric allowance; Procedure D-2; scope TBD pending DEL-007-02/03,LOW,Species and areas unknown; scope entirely dependent on landscape design,"Sitework & Civil > Earthwork, Surfacing & Landscaping","Sitework & Civil > Earthwork, Surfacing & Landscaping"
DEL-018-02::DL-018,EST_DEL-018-02_2026-02-27_0730,NO,DL-018,ITM-018,"Sitework & Civil > Earthwork, Surfacing & Landscaping",PKG-018,DEL-018-02,Planting and restoration execution,1,LS,15000.00,15000.00,CAD,PARAMETRIC,Parametric allowance; Procedure D-3; scope TBD pending DEL-007-03,LOW,All species/quantities/methods TBD pending landscape architect design,"Sitework & Civil > Earthwork, Surfacing & Landscaping","Sitework & Civil > Earthwork, Surfacing & Landscaping"
DEL-018-02::DL-019,EST_DEL-018-02_2026-02-27_0730,NO,DL-019,ITM-019,Sitework & Civil > Underground Utilities & Site Services,PKG-018,DEL-018-02,Inspection coordination and County representative attendance,1,LS,2000.00,2000.00,CAD,PARAMETRIC,Parametric allowance; Specification REQ-08; Procedure E-1 through E-4,MED,GC effort for scheduling and attending inspections; reporting,Sitework & Civil > Underground Utilities & Site Services,Sitework & Civil > Underground Utilities & Site Services
DEL-018-02::DL-020,EST_DEL-018-02_2026-02-27_0730,NO,DL-020,ITM-020,Professional Services > Project Management,PKG-018,DEL-018-02,Pre-construction meeting (grading/landscape),1,LS,1500.00,1500.00,CAD,PARAMETRIC,Parametric allowance; Procedure A-1,MED,Meeting with County PM; civil engineer; subcontractors,Professional Services,Project Management
DEL-018-02::DL-021,EST_DEL-018-02_2026-02-27_0730,NO,DL-021,ITM-021,Sitework & Civil > Underground Utilities & Site Services,PKG-018,DEL-018-02,Site layout and survey control — grade stakes,1,LS,3000.00,3000.00,CAD,PARAMETRIC,Parametric allowance; Procedure A-2; requires SURVEY-001 benchmarks,MED,Setting grade stakes and drainage control points per IFC plan,Sitework & Civil > Underground Utilities & Site Services,Sitework & Civil > Underground Utilities & Site Services
DEL-018-02::DL-022,EST_DEL-018-02_2026-02-27_0730,NO,DL-022,ITM-022,"Sitework & Civil > Earthwork, Surfacing & Landscaping",PKG-018,DEL-018-02,Utility trench restoration grading (coordination with DEL-018-06),1,LS,4000.00,4000.00,CAD,PARAMETRIC,Parametric allowance; Procedure C-1/C-2; scope dependent on DEL-018-06,LOW,Fine grading and recompaction after utility backfill,"Sitework & Civil > Earthwork, Surfacing & Landscaping","Sitework & Civil > Earthwork, Surfacing & Landscaping"
DEL-018-02::DL-023,EST_DEL-018-02_2026-02-27_0730,NO,DL-023,ITM-023,Professional Services > Project Management,PKG-018,DEL-018-02,As-built documentation and closeout records,1,LS,1500.00,1500.00,CAD,PARAMETRIC,Parametric allowance; Specification Documentation section,MED,Grading completion record; compaction reports; landscape record; deficiency log,Professional Services,Project Management
DEL-018-03::L-001,EST_DEL-018-03_2026-02-27_0834,NO,L-001,ITM-001,Professional Services > Project Management,PKG-018,DEL-018-03,Project Manager — construction oversight for driving surface,6,hr,165.00,990.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-01 + Level_of_Effort.csv DEL-018-03,MED,6 hrs x $165/hr,Professional Services,Project Management
DEL-018-03::L-002,EST_DEL-018-03_2026-02-27_0834,NO,L-002,ITM-002,Professional Services > Project Management,PKG-018,DEL-018-03,Construction Project Manager — field coordination,8,hr,155.00,1240.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-02 + Level_of_Effort.csv DEL-018-03,MED,8 hrs x $155/hr,Professional Services,Project Management
DEL-018-03::L-003,EST_DEL-018-03_2026-02-27_0834,NO,L-003,ITM-003,Professional Services > Project Management,PKG-018,DEL-018-03,Site Superintendent — field leadership and inspection coordination,10,hr,145.00,1450.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-03 + Level_of_Effort.csv DEL-018-03,MED,10 hrs x $145/hr,Professional Services,Project Management
