AssumptionUID,FromDeliverableID,SnapshotID,AssumptionID,Category,Description,Impact,SourcePath
DEL-018-03::A-0002,DEL-018-03,EST_DEL-018-03_2026-02-27_0834,ASM-002,,"Total driving surface area is approximately 2,400 m2","HIGH — area is the largest quantity driver; +/-25% variation changes total by ~$34,000. The civil design (DEL-005-04) will confirm actual area",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-03_2026-02-27_0834/Assumptions_Log.md
DEL-018-03::A-0003,DEL-018-03,EST_DEL-018-03_2026-02-27_0834,ASM-003,,Compacted gravel depth is 400 mm,MEDIUM — deeper sections require more compaction passes but PS-01 rate is per m2 (not per m3); primary impact is on compaction effort and testing frequency,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-03_2026-02-27_0834/Assumptions_Log.md
DEL-018-03::A-0004,DEL-018-03,EST_DEL-018-03_2026-02-27_0834,ASM-004,,"Construction labour hours: Equipment Operator 40 hrs, Labourer 60 hrs","MEDIUM — labour is 4.8% of total; +/-50% variation changes total by ~$3,700",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-03_2026-02-27_0834/Assumptions_Log.md
DEL-018-03::A-0005,DEL-018-03,EST_DEL-018-03_2026-02-27_0834,ASM-005,,Final grading unit rate: $5.00/m2,LOW confidence — rate could vary significantly based on site conditions and required finish quality,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-03_2026-02-27_0834/Assumptions_Log.md
DEL-018-03::A-0006,DEL-018-03,EST_DEL-018-03_2026-02-27_0834,ASM-006,,"Compaction testing allowance: $5,000 lump sum",LOW confidence — actual cost depends on testing frequency specified in DEL-005-07 and local lab rates,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-03_2026-02-27_0834/Assumptions_Log.md
DEL-018-03::A-0007,DEL-018-03,EST_DEL-018-03_2026-02-27_0834,ASM-007,,"Proof-rolling allowance: $3,000 lump sum","LOW confidence — item may not be required; if required, cost depends on test vehicle and area",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-03_2026-02-27_0834/Assumptions_Log.md
DEL-018-03::A-0008,DEL-018-03,EST_DEL-018-03_2026-02-27_0834,ASM-008,,Survey effort: 30 hours at $140/hr (Surveyor R-21 rate),MEDIUM — survey is 2.7% of total; scope depends on civil design complexity,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-03_2026-02-27_0834/Assumptions_Log.md
DEL-018-03::A-0009,DEL-018-03,EST_DEL-018-03_2026-02-27_0834,ASM-009,,County inspection coordination: 20 hours at $75/hr (Document Controller R-09 rate),MEDIUM — admin overhead is typical for County-inspected earthworks,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-03_2026-02-27_0834/Assumptions_Log.md
DEL-018-03::A-0010,DEL-018-03,EST_DEL-018-03_2026-02-27_0834,ASM-010,,Record package compilation: 10 hours at $75/hr (Document Controller R-09 rate),MEDIUM — standard closeout documentation effort,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-03_2026-02-27_0834/Assumptions_Log.md
DEL-018-05::A-0001,DEL-018-05,EST_DEL-018-05_2026-02-27_0855,ASM-001,,Mud sump dimensions approximately 2.4m L x 1.8m W x 2.5m D,Excavation volume (ITM-001) and sump cost (ITM-003) would change; +-30% range plausible,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-05_2026-02-27_0855/Assumptions_Log.md
DEL-018-05::A-0002,DEL-018-05,EST_DEL-018-05_2026-02-27_0855,ASM-002,,Precast concrete sump construction,"If CIP selected, labour hours increase and material approach changes; net cost impact +-20%",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-05_2026-02-27_0855/Assumptions_Log.md
DEL-018-05::A-0003,DEL-018-05,EST_DEL-018-05_2026-02-27_0855,ASM-003,,1 floor drain in wash bay,"If multiple drains, ITM-007 cost scales linearly; pipe routing may change",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-05_2026-02-27_0855/Assumptions_Log.md
DEL-018-05::A-0004,DEL-018-05,EST_DEL-018-05_2026-02-27_0855,ASM-004,,Drainage pipe run length ~12m from interior floor drain to exterior sump,"If longer run, ITM-004/005/006 costs increase proportionally",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-05_2026-02-27_0855/Assumptions_Log.md
DEL-018-05::A-0005,DEL-018-05,EST_DEL-018-05_2026-02-27_0855,ASM-005,,Drainage pipe burial depth at or below frost depth (~1.8m assumed for Camrose County area),"If frost depth is deeper, trench excavation volume increases; if shallower, decreases",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-05_2026-02-27_0855/Assumptions_Log.md
DEL-018-05::A-0006,DEL-018-05,EST_DEL-018-05_2026-02-27_0855,ASM-006,,UU-02 sanitary line rate ($160/m) is a reasonable proxy for drainage pipe,"If actual pipe requires different material or larger diameter, rate could vary by +-30%",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-05_2026-02-27_0855/Assumptions_Log.md
DEL-018-05::A-0007,DEL-018-05,EST_DEL-018-05_2026-02-27_0855,ASM-007,,County supplies aggregate per RFP SS3.3.1,"If County does not supply, contractor must procure; adds $55/m3 for granular fill materials",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-05_2026-02-27_0855/Assumptions_Log.md
DEL-018-05::A-0008,DEL-018-05,EST_DEL-018-05_2026-02-27_0855,ASM-008,,Cold-weather construction is likely required,"If all concrete/excavation work completed before freeze-up, $3,500 allowance not needed",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-05_2026-02-27_0855/Assumptions_Log.md
DEL-018-05::A-0009,DEL-018-05,EST_DEL-018-05_2026-02-27_0855,ASM-009,,"Environmental regulatory scoping will cost approximately $2,500","If formal EIA or complex permitting required, cost could be significantly higher ($10K+)",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-05_2026-02-27_0855/Assumptions_Log.md
DEL-018-05::A-0010,DEL-018-05,EST_DEL-018-05_2026-02-27_0855,ASM-010,,"Floor drain supply + install cost approximately $1,200","Could range from $800 to $2,000 depending on specification",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-05_2026-02-27_0855/Assumptions_Log.md
DEL-018-05::A-0011,DEL-018-05,EST_DEL-018-05_2026-02-27_0855,ASM-011,,Local grading area around sump approximately 45 m2,"If larger area disturbed, grading and compaction costs increase",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-05_2026-02-27_0855/Assumptions_Log.md
DEL-018-05::A-0012,DEL-018-05,EST_DEL-018-05_2026-02-27_0855,ASM-012,,As-built survey requires approximately 9 hours of surveyor time,"If survey scope is larger or requires multiple visits, cost increases",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-05_2026-02-27_0855/Assumptions_Log.md
DEL-018-06::A-0001,DEL-018-06,EST_DEL-018-06_2026-03-26_1759,ASM-001,,Trench distance is 75m from utility service points to building,"If actual distance is 150m, earthwork + underground utility costs approximately double (+$27,000). If 50m, save ~$9,000.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-06_2026-03-26_1759/Assumptions_Log.md
DEL-018-06::A-0002,DEL-018-06,EST_DEL-018-06_2026-03-26_1759,ASM-002,,Electrical transformer is utility-owned (not customer-owned),"If customer-owned, add $30,000-$80,000 for transformer supply and installation",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-06_2026-03-26_1759/Assumptions_Log.md
DEL-018-06::A-0003,DEL-018-06,EST_DEL-018-06_2026-03-26_1759,ASM-003,,No gas main extension required,"If gas main extension required, add $50,000-$200,000+",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-06_2026-03-26_1759/Assumptions_Log.md
DEL-018-06::A-0004,DEL-018-06,EST_DEL-018-06_2026-03-26_1759,ASM-004,,Electrical pole/transformer relocation involves 1-3 poles and 1 transformer,"If more poles or larger transformer, cost could reach $85,000+ (upper bound of range)",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-06_2026-03-26_1759/Assumptions_Log.md
DEL-018-06::A-0005,DEL-018-06,EST_DEL-018-06_2026-03-26_1759,ASM-005,,Gas supply is 2-inch PVC at 50 PSI constant pressure,N/A -- confirmed parameter,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-06_2026-03-26_1759/Assumptions_Log.md
DEL-018-06::A-0006,DEL-018-06,EST_DEL-018-06_2026-03-26_1759,ASM-006,,Gas pipeline relocation is County scope (SOW-0206 OUT) and not included in this estimate,"If contractor becomes responsible for gas pipeline relocation, significant cost addition",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-06_2026-03-26_1759/Assumptions_Log.md
DEL-018-06::A-0007,DEL-018-06,EST_DEL-018-06_2026-03-26_1759,ASM-007,,Safety Code permit fees are County-paid; estimate includes only contractor administrative effort,"If contractor must pay permit fees, add $3,000-$7,000",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-06_2026-03-26_1759/Assumptions_Log.md
DEL-018-06::A-0008,DEL-018-06,EST_DEL-018-06_2026-03-26_1759,ASM-008,,Single combined trench corridor serves all three utility systems,"If separate trenches required (e.g., code separation requirements), trenching and backfill costs increase by factor of 2-3x",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-06_2026-03-26_1759/Assumptions_Log.md
DEL-018-06::A-0009,DEL-018-06,EST_DEL-018-06_2026-03-26_1759,ASM-009,,Contractor provides electrician and equipment support during pole relocation but the utility provider performs the actual relocation work,"If contractor must perform the entire relocation, labour costs increase significantly and specialized equipment (pole truck, line truck) may be required",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-06_2026-03-26_1759/Assumptions_Log.md
DEL-018-06::A-0010,DEL-018-06,EST_DEL-018-06_2026-03-26_1759,ASM-010,,Currency is CAD,N/A,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-06_2026-03-26_1759/Assumptions_Log.md
DEL-018-06::A-0011,DEL-018-06,EST_DEL-018-06_2026-03-26_1759,ASM-011,,Professional staff hours from LOE model are representative for this scope,"If actual coordination effort is higher (e.g., difficult utility provider negotiations), management costs increase",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-06_2026-03-26_1759/Assumptions_Log.md
DEL-019-02::A-0001,DEL-019-02,EST_DEL-019-02_2026-02-27_0630,ASM-001,,"**Statement:** The hours in Level_of_Effort.csv for DEL-019-02 represent the total estimated effort for the full project duration, not per-meeting or per-cycle values.",,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-02_2026-02-27_0630/Assumptions_Log.md
DEL-019-02::A-0002,DEL-019-02,EST_DEL-019-02_2026-02-27_0630,ASM-002,,**Basis:** CSV schema has no frequency column; all other deliverables in the file appear to use the same total-hours convention.,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-02_2026-02-27_0630/Assumptions_Log.md
DEL-019-02::A-0003,DEL-019-02,EST_DEL-019-02_2026-02-27_0630,ASM-003,,"**Risk:** If hours are per-occurrence, the estimate understates effort by ~39x.",,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-02_2026-02-27_0630/Assumptions_Log.md
DEL-019-02::A-0004,DEL-019-02,EST_DEL-019-02_2026-02-27_0630,ASM-004,,**Resolution path:** Confirm with LOE source author whether hours are total or per-occurrence.,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-02_2026-02-27_0630/Assumptions_Log.md
DEL-019-02::A-0005,DEL-019-02,EST_DEL-019-02_2026-02-27_0630,ASM-005,,"**Statement:** Weekly meetings run from contract execution (assumed ~April 2026, after mandatory site meeting March 3, 2026 and award) through CCC issuance (deadline December 31, 2026).",,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-02_2026-02-27_0630/Assumptions_Log.md
DEL-019-02::A-0006,DEL-019-02,EST_DEL-019-02_2026-02-27_0630,ASM-006,,**Basis:** Assumed_Project_Parameters.csv (PP-07: completion deadline 2026-12-31; PP-08: mandatory site meeting 2026-03-03); Datasheet Conditions (operative period: contract execution through CCC issuance).,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-02_2026-02-27_0630/Assumptions_Log.md
DEL-019-02::A-0007,DEL-019-02,EST_DEL-019-02_2026-02-27_0630,ASM-007,,"**Risk:** If project starts earlier or extends beyond December 2026, the meeting count changes.",,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-02_2026-02-27_0630/Assumptions_Log.md
DEL-019-02::A-0008,DEL-019-02,EST_DEL-019-02_2026-02-27_0630,ASM-008,,**Resolution path:** Confirm construction start date and expected CCC date.,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-02_2026-02-27_0630/Assumptions_Log.md
DEL-019-02::A-0009,DEL-019-02,EST_DEL-019-02_2026-02-27_0630,ASM-009,,**Statement:** The QA/QC Lead (R-06) and HSE Manager (R-05) are included as meeting attendees based on Specification ASSUMPTION REQ-019-02-A02 (QC/subcontractor status as agenda items) and OBJ-007 (OH&S program implementation).,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-02_2026-02-27_0630/Assumptions_Log.md
DEL-019-02::A-0010,DEL-019-02,EST_DEL-019-02_2026-02-27_0630,ASM-010,,**Basis:** Level_of_Effort.csv includes R-05 and R-06 for DEL-019-02; Specification and _CONTEXT.md link this deliverable to OBJ-007.,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-02_2026-02-27_0630/Assumptions_Log.md
DEL-019-02::A-0011,DEL-019-02,EST_DEL-019-02_2026-02-27_0630,ASM-011,,**Risk:** Low — these roles are standard attendees for construction coordination meetings with OH&S scope.,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-02_2026-02-27_0630/Assumptions_Log.md
DEL-019-02::A-0012,DEL-019-02,EST_DEL-019-02_2026-02-27_0630,ASM-012,,**Resolution path:** Confirm attendee list with County PM at project kickoff.,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-02_2026-02-27_0630/Assumptions_Log.md
DEL-019-02::A-0013,DEL-019-02,EST_DEL-019-02_2026-02-27_0630,ASM-013,,"**Statement:** The estimate covers labour costs only. No meeting room, travel, technology, or printing costs are included because no pricing source provides these for DEL-019-02.",,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-02_2026-02-27_0630/Assumptions_Log.md
DEL-019-02::A-0014,DEL-019-02,EST_DEL-019-02_2026-02-27_0630,ASM-014,,**Basis:** No non-labour pricing source available in PRICE_SOURCES for this deliverable.,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-02_2026-02-27_0630/Assumptions_Log.md
DEL-019-02::A-0015,DEL-019-02,EST_DEL-019-02_2026-02-27_0630,ASM-015,,"**Risk:** If in-person meetings are required at the rural site (~30km from Camrose), travel costs could be material. Guidance C-2 and C-10 note that meeting format is TBD.",,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-02_2026-02-27_0630/Assumptions_Log.md
DEL-019-02::A-0016,DEL-019-02,EST_DEL-019-02_2026-02-27_0630,ASM-016,,**Resolution path:** Determine meeting format at kickoff; provide non-labour cost source if applicable.,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-02_2026-02-27_0630/Assumptions_Log.md
DEL-019-02::A-0017,DEL-019-02,EST_DEL-019-02_2026-02-27_0630,ASM-017,,**Statement:** All amounts are in Canadian Dollars.,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-02_2026-02-27_0630/Assumptions_Log.md
DEL-019-02::A-0018,DEL-019-02,EST_DEL-019-02_2026-02-27_0630,ASM-018,,"**Basis:** Brief specifies CURRENCY=CAD; Assumed_Project_Parameters.csv (PP-17: Currency=CAD); Alberta, Canada project location.",,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-02_2026-02-27_0630/Assumptions_Log.md
DEL-019-02::A-0019,DEL-019-02,EST_DEL-019-02_2026-02-27_0630,ASM-019,,"**Risk:** None — Alberta project, CAD is the appropriate currency.",,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-02_2026-02-27_0630/Assumptions_Log.md
DEL-019-02::A-0020,DEL-019-02,EST_DEL-019-02_2026-02-27_0630,ASM-020,,**Resolution path:** N/A.,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-02_2026-02-27_0630/Assumptions_Log.md
DEL-019-02::A-0021,DEL-019-02,EST_DEL-019-02_2026-02-27_0630,ASM-021,,"**Statement:** CBS codes (LABOUR-MGMT, LABOUR-CONST) are assigned by the estimating agent based on role categories in Professional_Staff_Rates.csv, not from a project-level CBS dictionary.",,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-02_2026-02-27_0630/Assumptions_Log.md
DEL-019-02::A-0022,DEL-019-02,EST_DEL-019-02_2026-02-27_0630,ASM-022,,**Basis:** No CBS dictionary was provided in the brief or pricing sources.,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-019-02_2026-02-27_0630/Assumptions_Log.md
