LineUID,SnapshotID,IsRerun,LineID,ItemID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes
DEL-018-06::DL-010,EST_DEL-018-06_2026-02-27_0930,NO,DL-010,ITM-010,Earthworks,PKG-018,DEL-018-06,Underground utility trenching — combined trench corridor,75,m,20,1500,CAD,PARAMETRIC,Earthwork_Civil_Rates.csv EC-01 RecommendedRate $20/m3; converted to linear metre assuming 0.6m wide x 1.5m deep = ~1.0 m3/m at $20/m3,MED,ASSUMPTION: 75m trench length; 0.6m wide x avg 1.5m deep. Actual distance TBD.
DEL-018-06::DL-011,EST_DEL-018-06_2026-02-27_0930,NO,DL-011,ITM-011,Underground Utilities,PKG-018,DEL-018-06,Underground electrical conduit — installed in trench,75,m,95,7125,CAD,PARAMETRIC,Underground_Utility_Rates.csv UU-03 RecommendedRate $95/m,MED,Direct rate match from UU-03 (underground conduit power installed).
DEL-018-06::DL-012,EST_DEL-018-06_2026-02-27_0930,NO,DL-012,ITM-012,Underground Utilities,PKG-018,DEL-018-06,Underground gas piping — installed in trench,75,m,130,9750,CAD,PARAMETRIC,Underground_Utility_Rates.csv UU-01 RecommendedRate $130/m (water line proxy — similar installation scope for buried utility pipe),LOW,No direct gas piping rate in source. UU-01 water line rate used as parametric proxy. Material differences may affect cost.
DEL-018-06::DL-013,EST_DEL-018-06_2026-02-27_0930,NO,DL-013,ITM-013,Underground Utilities,PKG-018,DEL-018-06,Underground communication conduit — installed in trench,75,m,65,4875,CAD,PARAMETRIC,Underground_Utility_Rates.csv UU-03 RateMin $65/m (lower end — comms conduit simpler than power conduit),LOW,Communications conduit assumed simpler than power conduit. Used lower-bound rate from UU-03.
DEL-018-06::DL-014,EST_DEL-018-06_2026-02-27_0930,NO,DL-014,ITM-014,Earthworks,PKG-018,DEL-018-06,Trench backfill and compaction,75,m,55,4125,CAD,PARAMETRIC,Earthwork_Civil_Rates.csv EC-02 RecommendedRate $55/m3; assume ~1.0 m3/m backfill volume,MED,Imported granular fill supply + place rate. Assumes select backfill required for utility trench zone.
DEL-018-06::DL-015,EST_DEL-018-06_2026-02-27_0930,NO,DL-015,ITM-015,Underground Utilities,PKG-018,DEL-018-06,Building penetrations — utility entry sleeves,3,EA,1500,4500,CAD,PARAMETRIC,ASSUMPTION: Parametric rate for foundation/wall utility penetration sleeve (core drill + sleeve + seal),LOW,One penetration per utility system. Rate is parametric estimate.
DEL-018-06::DL-016,EST_DEL-018-06_2026-02-27_0930,NO,DL-016,ITM-016,Permits and Admin,PKG-018,DEL-018-06,Safety Code permits — gas and electrical (administrative effort),1,LS,2500,2500,CAD,PARAMETRIC,ASSUMPTION: Parametric allowance for contractor admin effort to apply for and manage gas + electrical Safety Code permits. Fees paid by County per RFP SS3.3.1.,LOW,Does not include permit fees (County-paid).
DEL-018-06::DL-017,EST_DEL-018-06_2026-02-27_0930,NO,DL-017,ITM-017,Permits and Admin,PKG-018,DEL-018-06,Alberta One-Call utility locate,1,LS,500,500,CAD,PARAMETRIC,ASSUMPTION: Parametric allowance for One-Call locate service and coordination,LOW,Regulatory requirement. Minimal cost item.
DEL-018-06::DL-018,EST_DEL-018-06_2026-02-27_0930,NO,DL-018,ITM-018,Testing and Commissioning,PKG-018,DEL-018-06,Inspections and commissioning — all three utility systems,1,LS,5000,5000,CAD,PARAMETRIC,ASSUMPTION: Parametric allowance for gas pressure test + electrical phase/capacity test + communications continuity test + County inspection coordination,LOW,Includes test equipment rental and technician time.
DEL-018-06::DL-019,EST_DEL-018-06_2026-02-27_0930,NO,DL-019,ITM-019,Documentation,PKG-018,DEL-018-06,As-built drawings — utility tie-ins,1,LS,3500,3500,CAD,PARAMETRIC,ASSUMPTION: Parametric allowance for survey + drafting of as-built utility drawings,LOW,Standard close-out requirement for underground infrastructure.
DEL-018-06::DL-020,EST_DEL-018-06_2026-02-27_0930,NO,DL-020,ITM-020,Construction Labour,PKG-018,DEL-018-06,Plumber — gas piping installation labour,40,hr,92.80,3712,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-05 Plumber FullyBurdenedRate $92.80/hr,MED,ASSUMPTION: 40 hours parametric estimate for gas service piping (75m run + connections + testing).
DEL-018-06::DL-021,EST_DEL-018-06_2026-02-27_0930,NO,DL-021,ITM-021,Construction Labour,PKG-018,DEL-018-06,Electrician — electrical service conduit and connection labour,48,hr,96.00,4608,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-04 Electrician FullyBurdenedRate $96.00/hr,MED,ASSUMPTION: 48 hours parametric estimate for electrical service (conduit + service entrance + connections).
DEL-018-06::DL-022,EST_DEL-018-06_2026-02-27_0930,NO,DL-022,ITM-022,Construction Labour,PKG-018,DEL-018-06,Equipment Operator — trenching and backfill,24,hr,88.00,2112,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-07 Equipment Operator FullyBurdenedRate $88.00/hr,MED,ASSUMPTION: 24 hours parametric estimate for excavation and backfill operations.
DEL-018-06::DL-023,EST_DEL-018-06_2026-02-27_0930,NO,DL-023,ITM-023,Construction Labour,PKG-018,DEL-018-06,Labourer — general support for trenching and installation,32,hr,65.10,2083.20,CAD,PARAMETRIC,Construction_Labour_Rates.csv T-08 Labourer FullyBurdenedRate $65.10/hr,MED,ASSUMPTION: 32 hours parametric estimate for general labour support.
DEL-019-01::DET-019-01-001,EST_DEL-019-01_2026-02-27_0600,NO,DET-019-01-001,ITEM-019-01-001,LABOUR-MGMT,PKG-019,DEL-019-01,Project Manager — Prime Contractor coordination and designation oversight,6,hr,165.00,990.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-01; Level_of_Effort.csv DEL-019-01/R-01,MED,6 hrs × $165/hr; covers proposal prep through ongoing oversight
DEL-019-01::DET-019-01-002,EST_DEL-019-01_2026-02-27_0600,NO,DET-019-01-002,ITEM-019-01-002,LABOUR-MGMT,PKG-019,DEL-019-01,Construction Project Manager — site coordination and Prime Contractor field management,8,hr,155.00,1240.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-02; Level_of_Effort.csv DEL-019-01/R-02,MED,8 hrs × $155/hr; field-level Prime Contractor management
DEL-019-01::DET-019-01-003,EST_DEL-019-01_2026-02-27_0600,NO,DET-019-01-003,ITEM-019-01-003,LABOUR-FIELD,PKG-019,DEL-019-01,Site Superintendent — field safety coordination and daily OH&S oversight,10,hr,145.00,1450.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-03; Level_of_Effort.csv DEL-019-01/R-03,MED,10 hrs × $145/hr; on-site safety coordination
DEL-019-01::DET-019-01-004,EST_DEL-019-01_2026-02-27_0600,NO,DET-019-01-004,ITEM-019-01-004,LABOUR-MGMT,PKG-019,DEL-019-01,Cost Estimator — estimate preparation and safety cost benchmarking,4,hr,135.00,540.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-08; Level_of_Effort.csv DEL-019-01/R-08,MED,4 hrs × $135/hr; safety costing support
DEL-019-01::DET-019-01-005,EST_DEL-019-01_2026-02-27_0600,NO,DET-019-01-005,ITEM-019-01-005,LABOUR-MGMT,PKG-019,DEL-019-01,QA/QC Lead — OH&S program quality review and audit support,6,hr,135.00,810.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-06; Level_of_Effort.csv DEL-019-01/R-06,MED,6 hrs × $135/hr; OH&S program QA and audit support
DEL-019-01::DET-019-01-006,EST_DEL-019-01_2026-02-27_0600,NO,DET-019-01-006,ITEM-019-01-006,LABOUR-SAFETY,PKG-019,DEL-019-01,HSE Manager — OH&S program development and site safety management,4,hr,140.00,560.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-05; Level_of_Effort.csv DEL-019-01/R-05,MED,4 hrs × $140/hr; program development and ongoing oversight
DEL-019-01::DET-019-01-007,EST_DEL-019-01_2026-02-27_0600,NO,DET-019-01-007,ITEM-019-01-007,LABOUR-MGMT,PKG-019,DEL-019-01,H&S Pre-Qualification Package assembly (Appendix A),1,LS,0.00,0.00,CAD,PARAMETRIC,Level_of_Effort.csv DEL-019-01,MED,Labour captured in DET-019-01-001 and DET-019-01-006; no incremental material cost
DEL-019-01::DET-019-01-008,EST_DEL-019-01_2026-02-27_0600,NO,DET-019-01-008,ITEM-019-01-008,LABOUR-MGMT,PKG-019,DEL-019-01,Prime Contractor Designation Form execution,1,LS,0.00,0.00,CAD,PARAMETRIC,Level_of_Effort.csv DEL-019-01,MED,Labour captured in DET-019-01-001; County-issued form at no cost to Proponent
DEL-019-01::DET-019-01-009,EST_DEL-019-01_2026-02-27_0600,NO,DET-019-01-009,ITEM-019-01-009,LABOUR-SAFETY,PKG-019,DEL-019-01,OH&S Program Document development (project-specific),1,LS,0.00,0.00,CAD,PARAMETRIC,Level_of_Effort.csv DEL-019-01,MED,Labour captured in DET-019-01-006; no incremental cost
DEL-019-01::DET-019-01-010,EST_DEL-019-01_2026-02-27_0600,NO,DET-019-01-010,ITEM-019-01-010,LABOUR-SAFETY,PKG-019,DEL-019-01,Emergency Response Plan development (project-specific),1,LS,0.00,0.00,CAD,PARAMETRIC,Level_of_Effort.csv DEL-019-01,MED,Labour captured in DET-019-01-006; no incremental cost
DEL-019-01::DET-019-01-011,EST_DEL-019-01_2026-02-27_0600,NO,DET-019-01-011,ITEM-019-01-011,LABOUR-SAFETY,PKG-019,DEL-019-01,Hazard Assessments — initial site- and task-specific,1,LS,0.00,0.00,CAD,PARAMETRIC,Level_of_Effort.csv DEL-019-01,MED,Labour captured in DET-019-01-003 and DET-019-01-006; no incremental cost
DEL-019-01::DET-019-01-012,EST_DEL-019-01_2026-02-27_0600,NO,DET-019-01-012,ITEM-019-01-012,LABOUR-SAFETY,PKG-019,DEL-019-01,Safe Work Procedures — initial set for site activities,1,LS,0.00,0.00,CAD,PARAMETRIC,Level_of_Effort.csv DEL-019-01,MED,Labour captured in DET-019-01-006; no incremental cost
DEL-019-01::DET-019-01-013,EST_DEL-019-01_2026-02-27_0600,NO,DET-019-01-013,ITEM-019-01-013,LABOUR-SAFETY,PKG-019,DEL-019-01,Subcontractor safety onboarding program,1,LS,0.00,0.00,CAD,PARAMETRIC,Level_of_Effort.csv DEL-019-01,MED,Labour captured in DET-019-01-003 and DET-019-01-006; no incremental cost
DEL-019-01::DET-019-01-014,EST_DEL-019-01_2026-02-27_0600,NO,DET-019-01-014,ITEM-019-01-014,LABOUR-SAFETY,PKG-019,DEL-019-01,Ongoing incident tracking and reporting system,1,LS,0.00,0.00,CAD,PARAMETRIC,Level_of_Effort.csv DEL-019-01,MED,Labour captured in DET-019-01-005 and DET-019-01-006; no incremental cost
DEL-019-01::DET-019-01-015,EST_DEL-019-01_2026-02-27_0600,NO,DET-019-01-015,ITEM-019-01-015,ADMIN,PKG-019,DEL-019-01,WCB Clearance Letter procurement (within 30 days of submission),1,LS,0.00,0.00,CAD,PARAMETRIC,Level_of_Effort.csv DEL-019-01,MED,Labour captured in DET-019-01-001; WCB letter itself has no direct fee
DEL-019-01::DET-019-01-016,EST_DEL-019-01_2026-02-27_0600,NO,DET-019-01-016,ITEM-019-01-016,ADMIN,PKG-019,DEL-019-01,Insurance certificate procurement and maintenance,1,LS,0.00,0.00,CAD,PARAMETRIC,Level_of_Effort.csv DEL-019-01,MED,Admin labour captured in DET-019-01-001; insurance premiums are PKG-021 scope (see Fees_Permits_Insurance.csv FP-03/FP-04)
DEL-019-02::L-019-02-001,EST_DEL-019-02_2026-02-27_0630,NO,L-019-02-001,ITM-019-02-001,LABOUR-MGMT,PKG-019,DEL-019-02,Project Manager — weekly meeting coordination and agenda management,6,hr,165.00,990.00,CAD,PARAMETRIC,Level_of_Effort.csv (DEL-019-02 / R-01) + Professional_Staff_Rates.csv (R-01),MED,6 hr total project hours per LOE; $165/hr per rate table
DEL-019-02::L-019-02-002,EST_DEL-019-02_2026-02-27_0630,NO,L-019-02-002,ITM-019-02-002,LABOUR-CONST,PKG-019,DEL-019-02,Construction Project Manager — weekly meeting attendance and construction status reporting,8,hr,155.00,1240.00,CAD,PARAMETRIC,Level_of_Effort.csv (DEL-019-02 / R-02) + Professional_Staff_Rates.csv (R-02),MED,8 hr total project hours per LOE; $155/hr per rate table
DEL-019-02::L-019-02-003,EST_DEL-019-02_2026-02-27_0630,NO,L-019-02-003,ITM-019-02-003,LABOUR-CONST,PKG-019,DEL-019-02,Site Superintendent — weekly meeting attendance and field status reporting,10,hr,145.00,1450.00,CAD,PARAMETRIC,Level_of_Effort.csv (DEL-019-02 / R-03) + Professional_Staff_Rates.csv (R-03),MED,10 hr total project hours per LOE; $145/hr per rate table
DEL-019-02::L-019-02-004,EST_DEL-019-02_2026-02-27_0630,NO,L-019-02-004,ITM-019-02-004,LABOUR-MGMT,PKG-019,DEL-019-02,Cost Estimator — billing coordination and invoice preparation support,4,hr,135.00,540.00,CAD,PARAMETRIC,Level_of_Effort.csv (DEL-019-02 / R-08) + Professional_Staff_Rates.csv (R-08),MED,4 hr total project hours per LOE; $135/hr per rate table
DEL-019-02::L-019-02-005,EST_DEL-019-02_2026-02-27_0630,NO,L-019-02-005,ITM-019-02-005,LABOUR-MGMT,PKG-019,DEL-019-02,QA/QC Lead — weekly meeting attendance and quality status reporting,6,hr,135.00,810.00,CAD,PARAMETRIC,Level_of_Effort.csv (DEL-019-02 / R-06) + Professional_Staff_Rates.csv (R-06),MED,6 hr total project hours per LOE; $135/hr per rate table
DEL-019-02::L-019-02-006,EST_DEL-019-02_2026-02-27_0630,NO,L-019-02-006,ITM-019-02-006,LABOUR-CONST,PKG-019,DEL-019-02,HSE Manager — weekly meeting attendance and safety status reporting,4,hr,140.00,560.00,CAD,PARAMETRIC,Level_of_Effort.csv (DEL-019-02 / R-05) + Professional_Staff_Rates.csv (R-05),MED,4 hr total project hours per LOE; $140/hr per rate table
DEL-019-02::L-019-02-007,EST_DEL-019-02_2026-02-27_0630,NO,L-019-02-007,ITM-019-02-007,LABOUR-MGMT,PKG-019,DEL-019-02,Meeting initialization and governance setup — Phase A activities,1,LS,0.00,0.00,CAD,PARAMETRIC,Level_of_Effort.csv (DEL-019-02 — included in role hours),LOW,Effort included in role-hour line items above; not separately broken out in LOE. Informational line item for traceability to Procedure Phase A.
DEL-019-02::L-019-02-008,EST_DEL-019-02_2026-02-27_0630,NO,L-019-02-008,ITM-019-02-008,LABOUR-MGMT,PKG-019,DEL-019-02,Holdback release package assembly — Phase D closeout,1,LS,0.00,0.00,CAD,PARAMETRIC,Level_of_Effort.csv (DEL-019-02 — included in role hours),LOW,Effort included in role-hour line items above; not separately broken out in LOE. Informational line item for traceability to Procedure Phase D.
DEL-019-03::DL-001,EST_DEL-019-03_2026-02-27_0630,NO,DL-001,ITM-001,LABOUR-MGMT,PKG-019,DEL-019-03,Project Manager — Subcontractor administration and compliance verification,6,hr,165.00,990.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-01 + Level_of_Effort.csv DEL-019-03 R-01,MED,Rate: $165/hr; Hours: 6 (parametric)
DEL-019-03::DL-002,EST_DEL-019-03_2026-02-27_0630,NO,DL-002,ITM-002,LABOUR-MGMT,PKG-019,DEL-019-03,Construction Project Manager — Construction management and site coordination for subcontractors,8,hr,155.00,1240.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-02 + Level_of_Effort.csv DEL-019-03 R-02,MED,Rate: $155/hr; Hours: 8 (parametric)
DEL-019-03::DL-003,EST_DEL-019-03_2026-02-27_0630,NO,DL-003,ITM-003,LABOUR-FIELD,PKG-019,DEL-019-03,Site Superintendent — Field leadership for subcontractor coordination and safety,10,hr,145.00,1450.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-03 + Level_of_Effort.csv DEL-019-03 R-03,MED,Rate: $145/hr; Hours: 10 (parametric)
DEL-019-03::DL-004,EST_DEL-019-03_2026-02-27_0630,NO,DL-004,ITM-004,LABOUR-MGMT,PKG-019,DEL-019-03,Cost Estimator — Estimate preparation and quantity takeoff for subcontractor packages,4,hr,135.00,540.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-08 + Level_of_Effort.csv DEL-019-03 R-08,MED,Rate: $135/hr; Hours: 4 (parametric)
DEL-019-03::DL-005,EST_DEL-019-03_2026-02-27_0630,NO,DL-005,ITM-005,LABOUR-QC,PKG-019,DEL-019-03,QA/QC Lead — Quality planning and deficiency tracking for subcontractor work,6,hr,135.00,810.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-06 + Level_of_Effort.csv DEL-019-03 R-06,MED,Rate: $135/hr; Hours: 6 (parametric)
DEL-019-03::DL-006,EST_DEL-019-03_2026-02-27_0630,NO,DL-006,ITM-006,LABOUR-HSE,PKG-019,DEL-019-03,HSE Manager — Prime contractor safety program oversight for subcontractors,4,hr,140.00,560.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-05 + Level_of_Effort.csv DEL-019-03 R-05,MED,Rate: $140/hr; Hours: 4 (parametric)
DEL-019-04::DET-019-04-001,EST_DEL-019-04_2026-02-27_0630,NO,DET-019-04-001,ITEM-019-04-001,LABOUR-MGMT,PKG-019,DEL-019-04,Project Manager — overall QC oversight and coordination,6,hr,165.00,990.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-01; Level_of_Effort.csv DEL-019-04/R-01,MED,6 hrs x $165/hr; QC Plan approval oversight and CCC support
DEL-019-04::DET-019-04-002,EST_DEL-019-04_2026-02-27_0630,NO,DET-019-04-002,ITEM-019-04-002,LABOUR-MGMT,PKG-019,DEL-019-04,Construction Project Manager — construction-phase QC coordination and field management,8,hr,155.00,1240.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-02; Level_of_Effort.csv DEL-019-04/R-02,MED,8 hrs x $155/hr; field-level QC coordination during construction
DEL-019-04::DET-019-04-003,EST_DEL-019-04_2026-02-27_0630,NO,DET-019-04-003,ITEM-019-04-003,LABOUR-FIELD,PKG-019,DEL-019-04,Site Superintendent — field inspection coordination and trade oversight,10,hr,145.00,1450.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-03; Level_of_Effort.csv DEL-019-04/R-03,MED,10 hrs x $145/hr; on-site inspection support and trade coordination
DEL-019-04::DET-019-04-004,EST_DEL-019-04_2026-02-27_0630,NO,DET-019-04-004,ITEM-019-04-004,LABOUR-MGMT,PKG-019,DEL-019-04,Cost Estimator — QC cost benchmarking and estimate support,4,hr,135.00,540.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-08; Level_of_Effort.csv DEL-019-04/R-08,MED,4 hrs x $135/hr; QC costing support for proposal
DEL-019-04::DET-019-04-005,EST_DEL-019-04_2026-02-27_0630,NO,DET-019-04-005,ITEM-019-04-005,LABOUR-QC,PKG-019,DEL-019-04,QA/QC Lead — QC program development and inspection execution,6,hr,135.00,810.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-06; Level_of_Effort.csv DEL-019-04/R-06,MED,6 hrs x $135/hr; QC Plan drafting and inspection execution
DEL-019-04::DET-019-04-006,EST_DEL-019-04_2026-02-27_0630,NO,DET-019-04-006,ITEM-019-04-006,LABOUR-SAFETY,PKG-019,DEL-019-04,HSE Manager — QC/safety interface and program alignment,4,hr,140.00,560.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-05; Level_of_Effort.csv DEL-019-04/R-05,MED,4 hrs x $140/hr; QC-OH&S program alignment
DEL-019-04::DET-019-04-007,EST_DEL-019-04_2026-02-27_0630,NO,DET-019-04-007,ITEM-019-04-007,LABOUR-QC,PKG-019,DEL-019-04,QC Plan development (written document per REQ-QC-01),1,LS,0.00,0.00,CAD,PARAMETRIC,Level_of_Effort.csv DEL-019-04,MED,Labour captured in DET-019-04-005 and DET-019-04-001; no incremental material cost
DEL-019-04::DET-019-04-008,EST_DEL-019-04_2026-02-27_0630,NO,DET-019-04-008,ITEM-019-04-008,LABOUR-QC,PKG-019,DEL-019-04,Inspection Schedule development aligned with construction phases,1,LS,0.00,0.00,CAD,PARAMETRIC,Level_of_Effort.csv DEL-019-04,MED,Labour captured in DET-019-04-005; no incremental cost
DEL-019-04::DET-019-04-009,EST_DEL-019-04_2026-02-27_0630,NO,DET-019-04-009,ITEM-019-04-009,LABOUR-QC,PKG-019,DEL-019-04,Deficiency Tracking System establishment,1,LS,0.00,0.00,CAD,PARAMETRIC,Level_of_Effort.csv DEL-019-04,MED,Labour captured in DET-019-04-005; no incremental cost
DEL-019-04::DET-019-04-010,EST_DEL-019-04_2026-02-27_0630,NO,DET-019-04-010,ITEM-019-04-010,LABOUR-QC,PKG-019,DEL-019-04,Testing Protocol Documents development,1,LS,0.00,0.00,CAD,PARAMETRIC,Level_of_Effort.csv DEL-019-04,MED,Labour captured in DET-019-04-005; no incremental cost
DEL-019-04::DET-019-04-011,EST_DEL-019-04_2026-02-27_0630,NO,DET-019-04-011,ITEM-019-04-011,LABOUR-QC,PKG-019,DEL-019-04,Standard Inspection Report Template creation,1,LS,0.00,0.00,CAD,PARAMETRIC,Level_of_Effort.csv DEL-019-04,MED,Labour captured in DET-019-04-005; no incremental cost
DEL-019-04::DET-019-04-012,EST_DEL-019-04_2026-02-27_0630,NO,DET-019-04-012,ITEM-019-04-012,LABOUR-FIELD,PKG-019,DEL-019-04,County representative inspection coordination (ongoing),1,LS,0.00,0.00,CAD,PARAMETRIC,Level_of_Effort.csv DEL-019-04,MED,Labour captured in DET-019-04-002 and DET-019-04-003; coordination effort absorbed in CPM and Superintendent hours
DEL-019-04::DET-019-04-013,EST_DEL-019-04_2026-02-27_0630,NO,DET-019-04-013,ITEM-019-04-013,LABOUR-FIELD,PKG-019,DEL-019-04,Subcontractor QC oversight (ongoing),1,LS,0.00,0.00,CAD,PARAMETRIC,Level_of_Effort.csv DEL-019-04,MED,Labour captured in DET-019-04-003 and DET-019-04-005; field oversight absorbed in Superintendent and QA/QC Lead hours
DEL-019-04::DET-019-04-014,EST_DEL-019-04_2026-02-27_0630,NO,DET-019-04-014,ITEM-019-04-014,LABOUR-QC,PKG-019,DEL-019-04,QC status reporting for weekly coordination meetings (ongoing),1,LS,0.00,0.00,CAD,PARAMETRIC,Level_of_Effort.csv DEL-019-04,MED,Labour captured in DET-019-04-005 and DET-019-04-002; reporting effort absorbed in QA/QC Lead and CPM hours
DEL-019-04::DET-019-04-015,EST_DEL-019-04_2026-02-27_0630,NO,DET-019-04-015,ITEM-019-04-015,LABOUR-QC,PKG-019,DEL-019-04,Periodic QC Program self-assessment,1,LS,0.00,0.00,CAD,PARAMETRIC,Level_of_Effort.csv DEL-019-04,MED,Labour captured in DET-019-04-005; monthly self-assessment effort absorbed in QA/QC Lead hours
